content,label,rating
"Took my dad here when he was in town.  He is a traditional Japanese eater so no bistros or fancy sushi for him!  We don't live close to this neighborhood at all but we were in the hood and asked around about a Japanese restaurant close by.  Hana was recommended to us as a good but a little on the pricey side place to eat.  They were correct.   It was almost hard to find a spot to park.  The restaurant is very tiny and it was very packed.  They told us 20 minutes for a table, but we only waited about 5.  The hostess was very nice and polite.  The service was quick and to my dad's excitement, our server was Asian.  (he has this weird thing about not eating at an Asian restaurant unless some of the servers/chefs are Asian - says it's a sign of ""Americanization of the food"").  The ambiance was welcoming but yet had that urban feel to it.  All the employees seemed extremely nice and polite and there were some large parties waiting for tables for over 40 minutes.  There's something to be said about the restaurant if these people were willing to wait that long with children.    We ordered the usual stuff, edamame, soup, salad, sushi, etc.  The edamame came out cold - never had cold before.  When my dad asked them if we could get hot ones they nuked the ones we had, making them a little soggy.  All the food was good, not exceptional.  The reason for 3 stars is it's quite pricey for the quality and for what we had.  We have a Japanese restaurant in our hood that serves the same quality food for less.  Of course, there are no Asian people working there so Dad's out...  Overall, if I was in the area again, I might stop by to try some other items on the menu but I wouldn't go out of my way to stop again.  If you are in the area, it's definitely worth a try.",-1,0
"So about 5 months ago I had a normal life, you know a dope little condo, a nice girlfriend, even a little pup, but what my life was really lacking, was a dopalicious sushi joint in my life and as if my eyelash wishes came true Hana appears, I can easily say its the second best sushi joint in Phoenix (right behind Yasu) and honestly if Hana could figure out a way to make there sushi rice a little more enjoyable I would easily pass the crown. There fish must be caught in Garanda Parks lakes thats how fresh it seems (I know horrible reference but they have great fish) and the statement BYOB is bob spelled with a y and who doesn't like bob (which will save you cash money son, plus there is something liberating about drinking 40's in public).   So if you want to have ultra fresh sushi without all the garbage glam that most sushi places throw in your face, while drinking some steel reserve with a date who you are trying to convince that you once lived a normal life, than this place is perfect for you yo.",-1,0
"I have always heard of a bento box, but never seen one before until today for lunch. It was quite tasty. It was kinda fun having one we thought.  Looking over the menu, they are quite expensive for what I am used to with Sushi. I know its Phoenix, and Sushi is probably pretty hard to come by, but to me this sushi was just average. We had a spicy tuna roll while waiting for our bento boxes and we both agreed it was just ok. A rainbow roll here goes for about 15$ which we both thought this was on the high side compared to some other places we visit.  The service was excellent and their staff was very friendly. Its a good place that is semi close to downtown if you need to get your sushi kick for lunch.",-1,0
"We had sushi, and it was very good, but logistics are a problem.  They don't take reservations, so we waited 1/2 an hour for a table (no place to sit, so we stood with about 15 other people).  Then, once we were seated, it took almost 15 minutes more for someone to even take our order, so we didn't eat for more than an hour after we got there.    As I said, the food is very good (not the greatest I've ever had, but still good) ... but I'm not sure it's worth an hourlong wait to eat it.  Next time, we'll go at an off time, or wait for them to expand their space.",-1,0
"I really wanted to give this place a 3.5 but unfortunately that's not possible and I felt the experience leaned more toward 3 stars.    So first off we got there on a busy Saturday and it was packed and extremely loud, to the point where you have to yell at the people across your table and can barely hear your server. Then we learned that it was BYOB, but luckily there's a corner market nearby that you can acquire alcohol at.   We were told a 15 min wait and that it was a ""high guess"" but it still took about 15 minutes which wasn't that bad. Finally after getting our table and beer we looked over the menu which had a good amount of items on it and were all very tasty, albeit a bit pricey (20$ for 6 pieces of mackerel are you serious?!). Our appetizers came and they were very good although they were all fried and that's pretty hard to mess up, but I give them the benefit of the doubt and would recommend them.  By this point it really starts sinking in that it's very hard to talk and have conversation. I don't mind a rowdy atmosphere at a bar where it's expected and part of the experience, but at a delicate sushi restaurant that doesn't even serve alcohol, I was kind of shocked at the volume. You'll think I'm joking until you're in there and realize that there's no padding or insulation whatsoever and that sound is just reverberating off the walls. It was something we dealt with for the time being but when I remember this place I'm going to remember how loud it was and how happy we were to sit in a silent car for 30 min afterwards, it's pretty crazy.   Our sushi arrived with a cute little flaming sugar cube on top of a cucumber slice which was very cool and unique, although we ordered a lot of sushi and they put it on every time so by the third plate, the novelty wears a bit thin. All that aside, I really think the saving grace of this place is the food. If my mouth doesn't mistake me they have fresh wasabi instead of the pre-packaged stuff and the food tasted very fresh. My udon tempura dish took a while to come out of the kitchen but when it did it was very flavorful, rich, and delicious. If I could review different parts of the experience I would say the sushi  and food is a 4/5 rather than a 3/5, but I'm reviewing the restaurant and not just the food.   The service was pretty great I must say, but it's kind of dampened when I have to yell my order at you and when you ask me things I almost have to resort to lip reading (yes it's like being at a concert almost). I'm nitpicking a little bit because it wasn't the services fault and I would actually give them a 4.5/5 because they were that good.   So you may be wondering why after claiming the food is great and the service even better I'm giving it 3 stars. Bear with me when I tell you that I will never go here on a weekend ever again. There are many sushi restaurants in the valley that are just as proficient and delicious without such a horrific ambience. If you're going alone to enjoy a quick meal you will -have- to sit at the sushi bar due to a rule posted on a sign in the front, and when you're sitting at a bar, with no alcohol, and everyone screaming around you, it really kind of ruins the experience.  If you're looking for a place to go during the week I might check it out again because the food and service is good, but all the other small details seem to have been missed when it comes to having a truly fulfilling and extraordinary sushi experience. If you're nearby, give it a go, but steel your nerves because it might test your patience to the limit.",-1,0
"The owner was nice and accomodating.  The prices were a little too high, but within range of most sushi restaurants.  When the food arrived, we were a little dissapointed.  This place and been highly recommended and we drove across town to get there expecting the best sushi in town.  The sashimi was good, but not as fresh as typically offered by our neighborhood sushi restaurant.  In addition, it was not cut by the chef correctly,  leaving it thin with an odd texture.  The rolls were much better, but were on the small side.  However,  the restaurant was charming, the service was great, and the food was otherwise good.  I can see why this place is always busy with regulars.   It's just not worth the drive across town when we have other more convenient options that we prefer.",-1,0
"I had to reflect on our dining experience at Hana before writing a review.  We had great company while dining here and that certainly colors the experience as a whole.  First thing, Hana is BYOB so either don't leave your beer sitting on the counter when you head out like I did or go with cool folks like Kevin H and Marian H who bring a six pack and are happy to share!  After reflection I decided that Hana merits about 2.75 stars.  They are better than average but in some important ways they fall short.  We did not have any sushi so consider this review for the dinners only.  We started with miso soup.  It was very *(salads arrive)* good.  Marian and my wife Audrey were cold every time the ventilation kicked on so the soup was a *(server tries to take Audrey's soup before she is done, is politely rebuffed)* nice warm-up.  We were about to start on our salads and *(Audrey and Kevin's shrimp which comes with the steak arrives)* the chef or manager (I'm not sure which) came over and offered to provide several dressing choices so that we could try different ones.  I went with the *(Kevin's steak arrives)* ginger dressing, although the miso dressing was nice as well.    The shrimp which comes with the steak was served nicely arranged on *(server asks if I am done with my salad)* a small plate with lemons, they tasted very *(Audrey's steak arrives)* fresh and delicious.    Marian and I each ordered a tempura dinner.  They arrived and were nice and hot.  The veggie assortment was *(rice bowls arrive)* very good and the shrimp was tender and flavorful.  I found the pieces of fish to be overdone and one bordered on chewy.  The tempura treatment here was good but heavier than most.  Throughout the meal two things were occurring that detracted from the overall experience.  The blower would kick on and the cool air was focused against the wall and right on Audrey and Marian.  Kevin and I were cool on one side, warm on the other.  We jokingly discussed changing seats from time to time when we were done on one side and needed to warm up the other.  I suggest an 8 foot ladder and some tweaking of the vents would correct this issue.  The food had no pace and toward the end of the meal it become clear that they wanted to turn our table.  Lingering over dessert was not a welcome option.  Water refills stopped toward the end of the meal.  In summary:  the food was pretty good, the pace of the food and service was rushed and random, company was excellent and the atmosphere was warm//\\cold//\\warm//\\cold//\\warm//\\cold.",-1,0
Came here on a recommendation since I was craving good ramen. This place doesn't have the variety that I assumed but the one ramen dish was still pretty decent for Phoenix. Had the takoyaki (fried octopus ball) and that was actually pretty well done. The sushi was pretty good too but nothing amazing.   I'm intrigued that they have okonomiyaki which is not commonly found so I will definitely be back to try other things,-1,0
"Thanks Hana for providing sushi to the central Phoenix crowd.   Dinner last night was consistent with previous experiences. Fried oyster appetizer crunchy and succulent. Accompanying green adequately dressed. Tempura was crisp, not greasy, and a perfect match for the soy broth and soba noodles. Very tasty!  But Hana, this is how I meant for the food to arrive. I did not want my entree of noodles, followed by my appetizer of oysters and then the greens presented as an after thought. Unfortunately, the three other diners that I was with had the same experience. Food arrived randomly. Rush! Rush! It was like Russian roulette. Then as we were settling into our meal, our server arrived with the check. Whoa Hana!  I know you have a small location and Friday is busy, but let me enjoy the good food that you serve instead of trying to turn a table.",-1,0
"I really wanted to love this place, and in my opinion it fell short. Maybe a three star rating is too harsh, because at the end of the day it is one of the better sushi spots I have been to in Phoenix. However, it is still worlds away from my favorite (see my other reviews). Anyways, a couple of things happened at our lunch that dropped my review from 4 to 3 stars. First, despite not serving alcohol, my party of two wracked up a $100 lunch tab...so it isn't cheap. Second, while we were eating they were cleaning the restaurant with a very offensive industrial type cleaner. The smell completely overwhelmed the delicate flavor of some of the fish. Finally, we ordered a toro tataki.,,which was prepared with a kitchen torch. Something must have went wrong because the fish took on an overwhelming flavor of propane gas.",-1,0
Ordered the omakase ($40) and a bowl of ramen ($10). Omakase was nothing spectacular and the ramen was bland. I don't see the hype behind this place. Very disappointed considering I live just down the street.,-1,0
"Lobster bisque was outstanding!  It was a little dark inside,  but nice atmosphere.  Our waitress was very nice.  The mussels were cooled to perfection. The craft beer left a lot to be desired!  Very short list of them and most not very good.  I would have thought with Lager as the first part off the name they would have had a better selection.",-1,0
"We had a party of 6 with a reservation. I was a few minutes early and the first to arrive and was seated at out table in the back room. It was at leat 5 minutes before i was approached and the waiter wanted to know how many people and when I thought they would arrive, which was a strange question. He then started to walk away with out asking if I wanted anything while I was waiting. I stopped him and asked if he could turn up the heat as I was freezing and had to put my coat back on. There was no one else seated at the time in that room. He instead asked if I wanted coffee or tea to help me warm up which I thought was nice until I got my bill and realized he charged me $2.50 for one cup of tea which he never refreshed with warm water for the rest of the evening. He also did not turn up the heat which did not surprise me as he shrugged his shoulders when I asked as if he thought I was nuts. The rest of the evening the service didn't get any better. He was nice enough, but did not come back and check on us. He forgot several things we ordered and we had to hunt him down and then he carged us the regular price for the taco special and we had to hunt him down again to fix our bills.  The food was ok. The lobster bisque was good, but not over the top good. It could have used more sheery and seasoning. The taco's were all pretty good, the homemade tater tots very good. The flat bread pizza's were dry and felt like they were thrown together in a hurry. The pretzels were good and piping hot, but we had to hunt our server down again to get plates to share. When I got home and looked at my left overs of the flatbread pizza, it looked as if he had picked up the plate and dumped it in the box, some slices were upside down, some were sideways and all of the toppings were off the pizza and all over.  I will give this place one more try to see if this was a fluke. We felt the food was overpriced for what we recieved and the service, even though he was nice, was terrible. I hope they fix the problems or they won't last long.",-1,0
"I'm sad to write this because I really did love this place, but since my last review (8 months ago) I have been there another 4 or 5 times and every time it's a little worse. The food is nothing to write home about, as well as the service. I just found out that they have had 3 chefs since it's opened and you can tell. Something is always different... and not in a good way.  For the price they charge I would expect more than mediocre... which is the best word to describe my last few visits. I still think it's a cool place and the red Sangria is awesome, but I think I will stick to drinks and maybe an app if/when I do come again.",-1,0
"Could have been great, but bad service to first time customer is a deal breaker.  Came early evening with very limited customers competing for blonde bartender's attention.  Unfortunately, she was more concerned about talking with friends at another table about her recent hair color change. We received sporadic service and I actually was semi-understanding until after waiting patiently to get her attention she refused to give me the happy special on wine because it was 6:02.  I really was shocked given that I would have had plenty of time to get the order in if she actually was paying proper attention to us.  The food was okay and the wine was not bad, but her total disregard for treating customer's well turned me off and I won't be back.",-1,0
"First, I love places that do small plates. It's so hard to finish portions at a restaurant now.  The beer and wine selection here fits with the name. Don't worry, they have fun drinks here as well! I had the sangria which was pretty good but had a little too much orange juice in it. Still delightful though.  I had the lunch combo with the lobster bisque and the grilled cheese. The bisque was quite good. Very creamy with a hearty helping of seafoody goodness. The grilled cheese on the other hand was pretty boring. Just some bread and kraft singles like I would have made at home for my niece and nephew. I was hoping for a little more pizazz...maybe bacon or fancy cheese? Dipping the sandwich into the soup saved the day though.   Overall I loved the vibe and most of my order. I would definitely try this place out again!",-1,0
"Lots of options for large, medium, or small meals, plates to share and plates to keep to yourself. Nothing groundbreaking in my personal opinion, but it has a wonderful cozy atmosphere.",-1,0
"It was just ""ok"". I paid $15 for a small salad so I think it's a bit overpriced. Wasn't impressed. Won't be back.",-1,0
The first time we visited it was alright the salmon with some of the best I've had.  Second time around wasn't so great.  The already small portions seem to get smaller and service was something to be desired.  Lost reservations and slow service for drinks and refills was something to be addressed.  Overall the food is good but you don't get much for what you pay for.,-1,0
"The chicken tacos (supposed to be spicy but weren't very) were really good. The appetizer, chips with gorgonzola and bacon, was good but too rich and salty by far. We ate about half and had to send it away.  The bartenders were nice. I would definitely make a return trip.",-1,0
"I went here for lunch with a group today after having dinner last week. I have also been to their Hudson location for dinner a few months ago, so I was familiar with the menu and food concept. They have taken a former restaurant space that had been dormant for at least three years and did a very good remodeling job, taking out some of the booths, installing some nice rough wood wall treatments and very pleasing and attractive lighting. The food concept is ""small plates"", and I'll admit that I've never been a fan, as the portion sizes shrink quite a bit and the prices don't. They suffer from the same problem, although the lunch selections are not overly small and they do offer a nice ""combo"" value for soup and salad or sandwich.  The ""Lager"" refers to the good selection of beers that they have on tap, and they are one of the few places that I have found the very tasty ""Crispin"" hard cider. They also have quite a few wines on tap and their selection is good although a bit on the higher priced side.  Now the good: excellent lobster bisque, caesar salad, and stuffed pepper appetizer (only available at dinner). Very good ""small plates"" at dinner: crab cake, Maine clams, and sliced filet.  Not so good: service was slow and they seemed a bit overwhelmed. Understandable if this was really a ""new' operation, but their Hudson menu and management experience could have (should have) made them better prepared. Orders were slow to be taken and water refills were pretty much nonexistent. I had the burger, cooked ""medium"" and it came out well done and also without any of the condiments I had requested.  All in all, I will be back, as Medina needs more options downtown, and there is a lot of promise here. Nice article in the Gazette today, and the owner was quoted as saying he would love to have people have a drink at Thyme2, have dinner at L&V and then have an after dinner beer at Sully's. Hmmm, good idea!!",-1,0
"The food here is very good and fresh. Ambiance is not great but is on par with most Greek restaurants in this price range. I would have given 4 stars, except their website says they are open on Sunday and they definitely are not. I have been by twice to check. Now I see another yelp review that says this was pointed out to the restaurant last fall. This is really inconsiderate to the customers. Seriously, how hard can it be to change the hours on the website?",-1,0
"01/05/13  2.5 stars.  Came here on a Persian coworker's suggestion I try it.  I was informed by the nice young man that Taste of Greek was out of the steak pita that my coworker told me to check out.  (Since I try to avoid chicken and lamb due to food allergies, steak and chick peas are the only proteins I'd be considering, anyway.)  Since steak was not an option tonight, I went for a la carte items of chicken pita ($7.95), regular hummus ($4.50 or $4.95), and a couple of falafel balls ($1 for two pieces).  Surprisingly, it took longer than I expected to prepare the falafel balls and pita wrap, which I took as a good sign that they were cooked-to-order.  The hummus was the only one that was pre-prepared, and it came with ONE olive.  A rather tasty olive at that, and it was a pity that it was all by its lonesome, since the bite that included it was the only time I thought the hummus was worthwhile... Still, I've kept the container in the fridge, as it still is a protein source.  (However, now that I think about it, if it's not organic, then really, I'm not doing my body any favors- SAY NO TO GMO!)  The falafel balls were piping-hot and tasty, albeit a tad too salty.  Again, I'm going to assume the chick peas weren't organic and the soybean oil used to fry it wasn't either, so this may be the last time I ever speak of them...  The first few bites of the pita wrap didn't win me over UNTIL I remembered to add the tzatziki sauce I'd requested to be on the side (cuke allergy).  After I'd slathered on the homemade sauce, it was  very good!  Worthy of a few allergy symptoms, even.    I'll be coming back to give the steak wrap a try, but I doubt I'll be back for the other items, unless ToG  goes organic.  If you know of any organic mediterranean restaurants, please let me know!  :)",-1,0
"Good place to grab lunch. They use fresh ingredients and the serving size/price is reasonable.  - Greek Salad: Pretty good. There were lots of fresh veggie toppings and a ton of feta. I prefer more lettuce on my salads, but that's my only complaint. The tahini sauce it came with tasted a little spoiled, thankfully it was on the side. For only 50 cents more I got a huge soft pita on the side. - Falafal: Really good. Most restaurant's falafal balls are dry and plain tasting, so I was very pleasantly surprised that these were moist, fresh, and quite flavorful. Highly recommend! - French Fries: Mmm their fries are great. Big, crispy, and soft in the middle. - Gyro: I don't eat meat, but my boyfriend really likes the gyros. They look very sizable, and the tzatziki sauce is very good.",-1,0
"LOVE LOVE LOVE this place.  Should have been 5 stars, but let me explain:  On a girls-only trip, a friend of mine and I visited Scottsdale, AZ over Labor Day weekend and decided to try this place out.  My friend and I split the Fattoush (Mediterranian) Salad and thought we'd died and gone to Heaven!  There was so much of it, we were able to save 1/2 of it for the next day's lunch.    My only complaint is that on Sunday, we wanted to go back and get another couple of salads (YES, IT WAS THAT GOOD!) for dinner.  We knew that it would be closed on Monday, so we Googled the website to find out what the hours were on Sunday (they close at 6pm) and we actually left the swimming pool early so that we could be at the restaurant by 5:15 pm (in case they wanted to close a little early since the next day was a holiday).  Guess what?  They were CLOSED!  The sign on the door said that they were closed on Monday, 9/3 - nothing about closing early on Sunday, and I even checked the hours of operation sign to the right of the door to make sure their closing hour was 6pm on Sunday.    They didn't just miss out on me and my friend, we watched 2 other cars with people walk up to the door and do the same thing we did (pull on door, read sign, look at hours of operation sign to the right of door, look at watch, lean into glass with hands cupped around eyes to see if someone was hiding inside, pull door handle one more time, shake heads and walk back to car.)  SO DISAPPOINTED!  Had they been open at 5:15pm on Sunday,  I would have given them 5 stars.  Hopefully they'll still be there next year when we go back to Scottsdale!  I'm buying a week's worth of food, in case they decide to close early without notice again!",-1,0
Ehhh I'm a hummus snob and I'm still determined to find a hummus spot. They put too much garlic in their hummus and the falafels are just okay.,-1,0
The food was very flavorful but I don't recommend getting it to-go. I live about 5 minutes away and by the time I got home the pita bread was completely soggy and I couldn't enjoy half of the fries for the same reason. The parts I did get to eat were very delicious though. The staff was very friendly as well. It was kind of pricey but that's looking like the norm for all the Greek places I've been to. I probably won't go back only because I've had better at either My Big Fat Greek Restaurant or The Greek Pita in the Tempe Market Place food court. Still if you live close by and are craving some greek it's a good place to go.,-1,0
"Service was just ok, food was good but a little too pricey.  They were really slow to get us food and check.  Would not go back.",-1,0
Our meal was ok. Nothing to write home about. How does an italian restaurant run out of Bolognese?,-1,0
"The Good - The food was very good, which, of course, is most important.  The Bad - My biggest disappointments were, number one, all the glasses on the table for 4, both water and wine, were horribly water spotted. I've never seen such a thing in a restaurant. Number two, my husband had a soft drink and asked for a refill. He was charged for 2 soft drinks. Who charges for refills these days??  Very disappointing and petty.",-1,0
I would give 4 stars because the food was pretty fantastic but...read on. Great place to sit at the bar for late night happy hour!  Bartender was super friendly and service was good. We ordered a ton of food and had quite a bit in front of us. A closed bottle of olive oil fell over the front of the bar.  A greasy rude dude that worked there picked it up and made some comment about how EXPENSIVE it was and how that was the last bottle until the delivery tomo. Really!!! An italian restaurant and I potentially spilled the last bottle of Olive oil in the entire place and may have put them line down for the night....Keep up the customer service buddy!,-1,0
"I had never heard of this place but went here for a rehearsal dinner. I was pleasantly surprised. We sat on the back patio which was great and our waiter was fantastic. The antipasto was delicious, as was the bread and oil for dipping. I wasn't able to order my own food since there was such a large group which was unfortunate, but they served a wide variety of pizza, and it was all pretty tasty. I would definitely eat here again.",-1,0
"Decent Italian. Nothing more nothing less. Good service, and the staff was very friendly. Food was Eh, nothing that wowed or amazed me. I got the lasagna which was recommended to me by the waiter, and it was your average lasagna. A little too much cheese put on the top. Would most likely not return.",-1,0
My gfs and I went for happy hour.  You have to sit at the bar to get the discount pricing.   They pour large bottles of wine and pizza was tasty.. Looking forward to trying their pastas next!,-1,0
"The food is pretty good, but it loses two stars for fact that you almost never get your entire order when you have it delivered. I'm not even talking complicated orders... a sandwich that comes with pasta salad will show up with no pasta salad more often than not.",-1,0
"Food is good, but service is lacking. I had called in advance to inform that I would be bringing in my mother for her 80th birthday. The person I spoke with mentioned that they would have a special table ready for her and a cake. When we arrived, we were instructed to pick our own table; no special preparations.  Had to ask multiple times for the parmesan cheese which, when finally brought out, was in a grinder that kept breaking on the waiter. At the completion of the meal that waiter asked, ""done yet""? How about, ""ma'm are you finished yet""?  The olive oil was rancid.   For the price of lunch ($74 for two), will not be back.",-1,0
"Our introduction to Pasta Brioni was lackluster. I had heard great things about the food from friends and finally decided to try it for my birthday. We arrived a little after 8 pm on a weeknight and immediately felt like we were intruding. They weren't closing for another hour yet the reception was cold. We sat alone in the main lounge, which was fine. Our waiter was very matter-of-fact and didn't make any attempt at chitchat; again the cold shoulder. The food was tasty and the portions ample but not worth the price, in my opinion.  There's other Italian restaurants I'll try first before coming back.",-1,0
"I really wanted this place to be good, especially after reading all the positive reviews on Yelp. But sadly, it was just mediocre.  I was expecting good crusty italian bread for starters.  What I got was a hand delivered small roll, neither crusty or warm. My wife commented how it was mealy. It was. My Pasta E Fagioli had a slight vinegar taste and not balsamic vinegar, white vinegar. Yuk. My wife ordered chicken parm with a side of meatballs. The meatballs were just ok. The chicken parm had a good flavor but the presentation looked bad. Sparsely melted cheese that looked like it had just barely melted in a microwave and not the lightly browned cheese evidencing time spent in a hot oven.  I had the four cheese rigitoni which was actually pretty good.  After the bread, the soup, and the yukky looking chicken parm, we chose not to spend any more $$ on desert.  Service and ambiance was above average, but the food wasn't quite what we were hoping for, not for the money anyway.  Our search goes on for good Italian in the Phoenix, Scottsdale area.  Overall, not a bad place, but for the $$, I'll get a bottle of Rao's sauce, some meatballs from Guidos, and save the grief.",-1,0
"I'm not sure I will ever go back. Went to Pasta Brioni with my mom on Friday and after we were seated our server came over and said, ""Well let's get this show on the road."" I guess the restaurant was expecting a large party so they didn't want to work before the party arrived. Our server brought us menus finally after he brought two waters and a basket of bread and we were told they only served pizza in the To Go room of the restaurant. I asked the server if we should take our waters over and he said ""Nahhhhhh"" so I left them there, fully expecting we would be offered water in the separate part of the restaurant. I was wrong. Needless to say I had to ask for plates for our pizza, we were going to dine in but found out they were expecting a large party in that room as well. Right as they were about to bring our pizza and pasta (spaghetti with mushrooms/very little sausage for  $13) we asked if they would just box our food up to go and we left. Bad timing. Mediocre pasta. Decent pizza. But I certainly won't rush back. $30 for poor service, no thank you.",-1,0
"Nice staff, good choices on menu.    We ordered the calamari-- not sure how you screw fried calamari up but Pasta Brioni managed to, in the fryer too long.  The pasta meals we ordered were decent.  Nothing great or special.  They handled a large group well though and the service was good.  Oh and the bread is really good too.",-1,0
"It's been years since I've eaten at Pasta Brioni. The food was as good as I remember and a good bang for the buck. The service however was a little off the mark. We were seated in the back which may have caused delays in our server getting to and checking up on us but that is no excuse, we are in your restaurant and should be treated as well as customers in the front room.",-1,0
"Service was pretty good. Our waiter was really nice, but kept calling my mom sweetheart and we thought that was a little weird. It was super hot in there, to the point I felt sick. Kind of hurried to get out of there, because of this.  They started with water, then brought one roll on a plate to each of us, then our drinks and meal.  I ordered the Spaghetti and Meatballs and iced tea and my mom ordered originally the Chx Marsala, but he recommended the Chx Eggplant meal (forgot name) so she got that. Food was pretty good. Nothing too amazing. Bill was $40 almost for two of us. Just expected more for the price of it. Will I go back? Eh? Maybe....",-1,0
"I only mention this because of all the women reviewers commenting on ""the hot waiters"".  I remember a very friendly and attractive female bartender- This is Scottsdale, home of the beautiful people.  Anyway, I like this place- Not real pricey or pretentious (rare in this town).  Good basic food and drinks- great service, esp at the bar!!  Suggest Linguini and clams or calamari.",-1,0
"Pasta, pasta, pasta... Yes, please!  I love their spaghetti and meatballs. Go there during happy hour and you will not be disappointed. It was a little warm in the bar area.",-1,0
"I've eaten their food at least a dozen times, but have always gotten it To-Go.    Having tried several dishes, I can honestly say the food is decent.  It's not the best I've ever had, but also not the worst.  The sauce is always bland, no matter which dish I order.  I always need to spice it up, once I bring it home.  Pricing is okay.  Usually spending around $35 for 2 dishes (my wife and I).    I've never utilized their delivery service, but overheard employees telling customers that they commonly run an hour and a half for delivery.",-1,0
"I went here last night despite quite a few yelpers giving it a thumbs  down. But like most things.. you kinda just have to experience it yourself no matter what others say. Well the funny thing is I went to the cafe side which was completely empty and the menu was pretty sparse compared to the website, so right then I was disappointed and wished my date wasnt on his way to meet me there......UNTIL my date found me and brought me to the ""other side"" which was jam packed and full of energy.. not to mention offering an extensive menu. Yay and thank god! it turns out the other side is more of the ""to go"" side. Okay so the rolls came out and they werent awful but they weren't warm and doughy which is what i had expected from other reviews.. but that was okay. If they had been warm and doughy I would have eaten 10 so it was actually a better situation. We started with the caprese salad which they automatically split on 2 separate plates, which I thought was great initiative. I have to say that was probably the BEST Caprese I have ever had. Those tomatoes were unspeakably good! To follow I ordered the Antipasta salad it was perefect I had no complaints whatsoever. My date had a seafood pasta, I cant remember which one and he wasn't moaning over it but he definitely didn't complain. So I guess it all depends on what you order..maybe. But I was pleased enough to return sometime and try something else, no question.",-1,0
"The hotel has rejected my review several times, claiming I mentioned other hotels (not true). Doubtless it's because I mentioned the toilet paper in the toilet when we checked in and other signs that the bathroom was used after it was ""cleaned"" (smeary faucet, hair in sink).  The main indication that it was cleaned was the TP roll folded into the little triangle hotels like to use to say, ""Ok, guest, we're ready for you.""  Ok, everybody makes mistakes (although this one's pretty bad for a hotel), so we reported this immediately to the front desk.  They promised to send someone up to the room.  We left for several hours, only to return to find nothing had changed.  The rest of the room was pretty nice, so it's too bad the hotel chooses to react to criticism by trying to hide it.  That just makes me think this is more than a one-off problem.",-1,0
"Pros: This place is in a great place! It's in an area that is walking distance to Target, CVS and lots of restaurants. This neighborhood is currently being developed so it's not like staying in Shadyside or some of the nicer parts but it's safe. The staff in incredibly friendly & the decor is so awesome & modern. The entire hotel is super clean.   Con: I only have 1--the shower. I think that my room is being remodeled and they are almost done but didn't want to miss out on money so; they allowed the room to be occupied. My shower floor was covered with mildew--it's gross. I have shower shoes; so I braved it & I had already unpacked and It was late so I stayed in the room.   I will stay here again BUT only after I check to see if the shower floor is covered in mildew lol. I'll post pictures so you can decide what's best for yo",-1,0
"After seeing this place pop up on Yelp and being featured in a newsletter/blog that I follow I decided to give these guys a try. They're only a 10 minute walk from my house so I thought this would be a great opportunity to find a new brunch spot close to home. I popped in Saturday morning with my girlfriend only to find out that they're doing brunch on Sundays only at the moment.  No matter, I grabbed a tea to go, of which I had 4 choices of loose leaf varieties to choose from. The woman working was very friendly and explained how they're taking things one step at a time and slowly introducing more and more.   Right now this is a great place to hang out during the day to grab a hot beverage and chit-chat with a friend or come in the evening for a cocktail or two. No open Wifi networks popped up during my visit so this may not be the place at the moment to hang out if you're trying to get work done/being a laptop hobo.",-1,0
"Came here for a friend's birthday. Relaxed atmosphere, good selection of beers, moderately priced and good music. The place is a bit heavy on the moustaches and plaid, but a good time was had by all. It's small, so if you've got a big group, get there early!",-1,0
"Northoods brings a decent bar to an area of Toronto that has somehow been devoid of good bars, although it's an awesome place if you like kimchi and soon tofu.  The DRINKS:  --BEER: They have a pretty extensive bottle list, all at rather high mark-ups, 3-4 times LCBO prices.  They have a decent but not amazing draft list.  Lots of focus on Beau's, which is one of the weaker Ontario breweries.  I was astonished to drink a tasty, but standard-production Beau's for $9.50/pint.  Woah, that's crazy-town pricing.  Thankfully, happy hour made it normal for $2 off, but there's no excuse to price a standard non-barrel aged American pale ale like that.  --COCKTAILS:  They have a good cocktail list and apparently a pretty diverse set of ingredients.  I ordered the Vieux Carre, a cocktail I had been looking for here for a while, but it unfortunately was underwhelming.  The flavors were off, fairly watered down...I think the server/bartender/everything else was harried, so I think it spent some time sitting in ice. I also think the vermouth was low quality...not the nice richness that helps balance this drink of say a carpano antica.  This cocktail is also made with 1.5 oz of liquor...for a drink with no mixer, that's but one shot (and at $11).  Maybe that's why they felt so compelled to water it down to make it look presentable in a glass.  The FOOD:  Very limited menu!  Just a few sandwiches...didn't try.  The SERVICE:  Very good when it was available.  When we were there it was pretty full and it seemed like one guy was doing all the waitering, cocktail making, and beer pouring.  He was super friendly and knowledgeable when you had his attention, but we mostly didn't have attention.  On the whole, this place is too expensive for what's on offer.  Not going to rush back.",-1,0
Coffee was fine but waiters are slow and kind of too cool for school. Nice decor and selection though.,-1,0
"Nice place with a fantastic atmosphere, assuming you don't mind the indifferent, hipster staff that work here (which in turn attracts a largely hipster crowd).  Drink selection is great though and worth a visit.  Patio is being worked on now and should be open any day.",-1,0
I love this place but they're a tad overpriced. I find myself only ever going between 5-7 when it is $2 off draught.,-1,0
